CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
3242262,No,41.93,574.0,45.0,0.0,0.0,0.0,78.0,3.4,22.3,3.7,29.7,0.0,2.0,104.8,23.0,6.3,76.7,119.3,26.0,0.0,0.0,15,1,1,NYCNEW732,1.0,1.0,426.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,Unknown,No,7-Lowest,Suburban,Other,Unknown
3346938,Yes,61.78,526.0,45.0,6.93,57.0,0.0,-114.0,-17.9,5.3,4.3,21.0,0.3,0.0,75.8,62.7,7.0,74.0,64.0,9.7,0.0,0.7,10,1,1,SANCOC254,2.0,1.0,264.0,70.0,64.0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,130,No,2-High,Town,Other,Yes
3167070,No,22.09,205.0,9.0,1.49,3.0,5.4,-97.0,-7.5,2.0,0.0,11.3,0.0,0.0,2.6,11.3,1.0,39.7,29.0,2.0,0.0,0.0,15,2,2,DENFTC970,1.0,1.0,469.0,58.0,58.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,5-Low,Other,Professional,Yes
3374622,Yes,88.44,1175.0,95.0,0.99,0.0,2.5,-858.0,-3.5,6.7,3.3,54.3,2.3,7.0,950.5,54.0,61.0,240.3,205.3,10.0,0.0,0.7,10,1,1,OKCSAL785,1.0,1.0,282.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,5-Low,Other,Other,Unknown
3214130,No,33.25,89.0,40.0,0.0,0.0,0.0,-25.0,0.0,0.7,0.3,4.0,0.3,0.0,31.3,5.7,6.3,25.3,11.7,1.0,0.0,0.0,16,1,1,DALDAL214,1.0,1.0,469.0,32.0,32.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,2-High,Suburban,Other,No
3186238,No,51.05,640.0,50.0,0.99,0.0,0.0,21.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1,SANAUS512,2.0,2.0,271.0,38.0,34.0,No,Yes,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,150,No,5-Low,Other,Other,Yes
3384958,No,50.34,440.0,40.0,11.63,10.0,0.0,22.0,8.7,8.0,12.7,43.0,0.0,1.3,39.4,6.7,5.3,64.0,86.3,20.7,0.0,2.0,8,1,1,NCRDUR919,1.0,1.0,220.0,76.0,76.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,5-Low,Other,Other,No
3374262,Yes,92.06,768.0,70.0,0.0,90.0,2.1,-108.0,-27.3,13.0,23.3,34.7,3.0,0.7,153.6,35.3,1.0,132.0,71.0,36.3,0.0,4.7,8,1,1,NCRVIR757,1.0,1.0,222.0,30.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,3,No,0,Unknown,No,5-Low,Other,Other,No
3250042,No,66.05,492.0,50.0,2.23,48.0,4.7,219.0,17.3,5.0,1.3,20.7,0.0,0.0,31.1,4.0,1.0,61.0,18.0,6.3,0.0,0.3,14,2,1,NSHNSH615,1.0,1.0,414.0,0.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,1-Highest,Rural,Other,Unknown
3293118,No,35.62,595.0,45.0,0.0,0.0,0.0,-153.0,-0.6,2.7,0.0,8.7,0.0,0.0,163.3,7.7,0.7,6.7,47.7,2.7,0.0,0.0,10,1,1,SFRSFS650,2.0,1.0,274.0,60.0,40.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,130,No,5-Low,Suburban,Other,Unknown
3339878,Yes,286.37,2588.0,250.0,26.48,7.0,7.0,293.0,11.0,49.0,1.3,85.0,1.0,1.0,937.0,81.3,32.3,621.3,292.0,50.3,0.0,3.3,12,2,1,NEVPOW619,1.0,1.0,363.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,5-Low,Suburban,Other,Unknown
3381358,No,41.38,327.0,45.0,0.0,6.0,0.2,-10.0,-2.4,4.3,0.0,0.0,0.0,0.0,48.3,13.3,6.7,84.3,111.3,4.3,0.0,0.0,9,1,1,NYCMAN917,1.0,1.0,248.0,38.0,28.0,No,No,Yes,No,No,Unknown,Yes,Yes,No,No,No,Yes,0,0,No,No,0,1,No,0,Unknown,No,2-High,Other,Other,No
3236190,No,38.24,192.0,45.0,0.0,0.0,0.0,-94.0,0.0,6.3,1.7,34.7,0.0,0.3,71.5,4.7,1.3,31.3,59.3,8.0,0.0,0.7,13,1,1,NEVLVS702,1.0,1.0,387.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,0,No,0,Unknown,No,5-Low,Other,Other,No
3376506,Yes,65.87,582.0,30.0,0.5,84.0,1.7,-582.0,-96.5,9.3,12.0,49.7,10.3,0.0,267.0,78.0,14.7,139.3,152.3,21.3,0.0,4.7,9,1,1,MIAFTL954,4.0,3.0,62.0,28.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,100,No,5-Low,Other,Other,No
3077030,Yes,50.55,325.0,30.0,0.25,57.0,0.0,232.0,59.6,1.0,0.0,3.0,0.0,0.0,123.3,40.0,16.0,64.0,19.7,1.0,0.0,1.3,23,1,1,LAXCOR909,1.0,1.0,687.0,40.0,36.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,4-Medium,Other,Other,Yes
3120062,No,41.09,134.0,39.0,2.48,0.0,0.0,-58.0,-6.1,1.7,0.0,35.0,0.0,0.0,21.2,8.0,4.0,30.7,27.3,1.7,0.0,0.3,21,1,1,BOSBOS508,2.0,2.0,33.0,52.0,50.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,9,No,0,60,No,2-High,Town,Self,Yes
3091974,Yes,33.23,230.0,32.0,0.74,0.0,0.0,58.0,-0.7,5.0,7.0,10.3,0.0,0.0,27.1,21.7,1.3,51.3,28.7,12.0,0.0,0.0,23,2,2,CHINBK847,5.0,3.0,7.0,44.0,48.0,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,6,No,0,60,No,2-High,Town,Professional,Yes
3215854,No,89.07,657.0,60.0,7.92,18.0,21.7,185.0,27.4,45.7,6.3,26.3,3.7,0.7,68.2,49.3,6.7,144.7,45.0,52.0,0.0,0.0,14,1,1,LAXDOW562,1.0,1.0,419.0,38.0,36.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,3-Good,Suburban,Professional,Yes
3365406,No,52.67,1016.0,60.0,0.0,5.0,0.6,-5.0,-2.7,7.0,50.3,129.0,9.3,0.7,223.7,13.7,2.7,151.3,200.3,57.3,0.0,3.7,11,1,1,ATLANE678,1.0,1.0,311.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Town,Other,Unknown
3326990,Yes,30.73,112.0,40.0,0.25,0.0,0.4,-112.0,-0.7,4.0,0.0,0.0,0.0,0.0,64.2,14.0,18.0,28.0,76.7,4.0,0.0,2.7,13,1,1,NYCSUF516,1.0,1.0,374.0,56.0,54.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,8,No,0,Unknown,No,4-Medium,Suburban,Clerical,Unknown
3295914,No,14.09,83.0,10.0,0.0,0.0,0.0,27.0,-0.1,0.7,0.0,7.0,0.0,0.0,15.3,9.0,5.0,26.7,13.3,0.7,0.0,0.0,8,3,3,NEVLVS702,1.0,1.0,234.0,46.0,44.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,No,0,0,No,No,0,9,No,0,Unknown,No,3-Good,Suburban,Other,Yes
3148046,No,31.41,206.0,30.0,1.24,21.0,0.0,-10.0,-3.7,1.7,0.7,37.0,2.7,0.3,20.7,20.3,3.7,26.0,41.0,2.3,0.0,0.3,17,1,1,APCSIL301,1.0,1.0,519.0,54.0,50.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,4,No,0,Unknown,No,5-Low,Other,Other,No
3294210,No,44.58,360.0,50.0,0.5,4.0,0.2,146.0,2.3,4.7,1.0,18.0,0.0,0.0,48.7,4.7,1.3,31.7,45.7,5.7,0.0,0.0,8,1,1,NNYSYR315,2.0,1.0,223.0,30.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,150,No,2-High,Other,Other,No
3164566,No,53.64,206.0,30.0,0.25,64.0,0.6,-131.0,-21.3,1.0,6.3,8.7,0.0,0.0,60.7,36.3,5.7,28.3,41.0,7.3,0.0,0.7,16,2,2,CHINBK847,1.0,1.0,475.0,42.0,22.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,0,Unknown,No,3-Good,Suburban,Other,No
3366290,No,48.99,256.0,62.0,0.0,0.0,0.2,78.0,-15.6,0.0,0.7,9.3,0.0,0.0,65.6,6.0,1.7,64.0,11.7,0.7,0.0,0.0,11,1,1,OHICAN330,1.0,1.0,308.0,44.0,36.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,1,6,No,0,Unknown,No,4-Medium,Other,Professional,Yes
3269814,No,34.4,29.0,40.0,0.25,0.0,0.2,-22.0,-0.4,0.3,0.0,2.3,0.0,0.0,4.7,1.7,0.0,8.7,1.7,0.3,0.0,0.0,13,1,1,FLNINV352,1.0,1.0,383.0,58.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,0,Unknown,No,2-High,Other,Professional,No
3242898,No,115.25,1680.0,110.0,0.0,46.0,0.0,-314.0,-15.3,21.7,3.0,105.0,0.3,2.0,378.8,46.0,15.0,243.0,235.3,24.7,0.0,6.0,10,1,1,SFRPAL650,3.0,3.0,223.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,100,No,3-Good,Suburban,Other,Unknown
3203154,No,59.99,70.0,70.0,0.0,0.0,0.0,53.0,0.0,1.3,0.0,1.3,0.0,0.0,0.7,2.0,0.0,10.0,2.7,1.3,0.0,0.0,17,2,2,KCYKCK913,1.0,1.0,493.0,56.0,56.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Town,Professional,Yes
3336806,No,72.06,127.0,70.0,0.0,0.0,11.1,-71.0,13.2,3.7,4.0,22.0,3.3,0.0,6.6,3.7,1.0,23.3,21.0,7.7,0.0,0.0,7,1,1,LOUCOR812,1.0,1.0,198.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,4-Medium,Rural,Clerical,No
3348946,No,35.48,301.0,45.0,0.5,0.0,0.0,120.0,0.5,1.0,2.7,7.3,0.0,0.3,6.3,2.3,0.0,20.3,46.7,3.7,0.0,0.0,12,1,1,APCFCH703,1.0,1.0,352.0,52.0,80.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Suburban,Other,Yes
3003434,No,60.48,514.0,50.0,0.25,20.0,3.8,-116.0,-1.1,4.0,2.0,12.0,0.0,0.7,228.8,16.7,7.0,110.0,7.7,6.0,0.0,1.3,46,2,2,HARHAR860,5.0,3.0,152.0,48.0,48.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,9,No,0,150,No,1-Highest,Town,Professional,Yes
3254694,No,76.07,674.0,39.0,2.72,50.0,0.5,304.0,29.3,9.7,0.7,33.7,2.0,0.0,107.3,51.7,9.0,55.0,140.3,10.3,0.0,2.3,12,1,1,NYCMAN917,2.0,1.0,131.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,200,No,2-High,Other,Other,Unknown
3003102,No,82.73,868.0,75.0,3.71,2.0,0.1,-41.0,2.4,15.7,9.0,45.0,0.0,0.0,200.3,35.7,30.3,175.3,106.0,24.7,0.0,7.3,52,2,2,NSHNSH615,4.0,4.0,71.0,30.0,0.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,7,No,0,100,No,1-Highest,Town,Other,Yes
3282870,No,37.83,1031.0,50.0,0.0,4.0,0.0,401.0,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1,DENCOL719,1.0,1.0,253.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,7-Lowest,Other,Other,Unknown
3119766,Yes,60.26,1068.0,60.0,0.0,12.0,0.0,-116.0,-7.3,13.7,0.3,56.7,1.3,0.0,383.9,25.3,5.0,112.3,168.0,14.0,0.0,8.7,19,1,1,LAXSAN714,2.0,2.0,328.0,22.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,30,No,3-Good,Other,Other,No
3066274,Yes,5.04,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,1,SANMCA210,1.0,1.0,720.0,42.0,40.0,No,No,No,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,1,Unknown,No,4-Medium,Other,Other,Yes
3174370,No,27.62,100.0,25.0,0.0,7.0,0.0,4.0,-2.6,8.0,1.3,13.7,0.7,0.0,0.0,1.3,0.0,17.0,4.7,9.3,0.0,0.0,21,1,1,APCBAL410,1.0,1.0,621.0,30.0,38.0,Yes,No,No,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,2-High,Other,Crafts,No
3211234,No,77.57,774.0,60.0,4.7,76.0,0.0,-268.0,-22.6,21.0,2.7,62.0,3.3,0.0,260.8,48.0,12.3,192.0,124.0,23.7,0.0,5.0,18,2,1,APCBAL410,4.0,3.0,179.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,7,No,0,130,No,5-Low,Other,Other,Unknown
3099982,No,45.89,348.0,44.0,0.0,16.0,0.0,203.0,25.6,4.3,3.7,26.0,5.0,0.0,113.4,17.7,3.3,63.0,62.0,8.0,0.0,2.0,26,2,2,NMXELP915,4.0,3.0,528.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,0,No,0,30,No,5-Low,Town,Other,Unknown
3198314,No,46.38,158.0,50.0,0.0,0.0,0.0,-102.0,-6.4,2.0,0.3,4.0,0.0,0.0,10.4,2.7,0.0,11.0,6.0,2.3,0.0,0.0,17,1,1,DETROS810,1.0,1.0,503.0,46.0,0.0,No,No,Yes,Yes,No,Unknown,No,No,No,No,Yes,No,0,0,No,No,0,8,No,0,Unknown,No,4-Medium,Suburban,Other,No
3075534,No,30.24,22.0,30.0,0.25,0.0,0.0,-4.0,-0.2,0.7,0.0,0.3,0.0,0.0,1.3,1.7,0.0,4.3,1.7,0.7,0.0,0.0,25,1,1,LAXLAG949,2.0,1.0,753.0,42.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,30,No,2-High,Other,Other,Yes
3294386,No,121.23,643.0,45.0,1.98,241.0,0.0,462.0,155.2,7.0,1.0,89.3,4.7,0.3,33.8,27.0,1.0,138.0,85.7,8.0,0.0,0.0,12,1,1,NYCBRO917,1.0,1.0,344.0,58.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,1,3,No,0,Unknown,No,3-Good,Other,Other,No
3118406,No,20.92,32.0,17.0,0.25,8.0,0.0,0.0,0.3,0.0,0.0,4.0,0.0,0.0,0.0,0.7,0.0,13.3,1.7,0.0,0.0,0.0,19,2,1,HARHAR860,2.0,2.0,368.0,52.0,0.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,3,No,0,150,No,7-Lowest,Other,Crafts,No
3118930,No,30.0,191.0,30.0,0.0,0.0,0.0,-1.0,0.0,2.7,0.0,19.7,0.3,0.0,95.8,19.0,1.0,79.0,14.7,2.7,0.0,0.0,21,1,1,LAXANA714,1.0,1.0,636.0,42.0,42.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,3-Good,Suburban,Other,Yes
3298530,Yes,40.67,187.0,45.0,0.5,0.0,5.0,30.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,1,INHFTW219,1.0,1.0,339.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Town,Other,Unknown
3143290,Yes,74.98,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,1,LAXALA562,3.0,1.0,-1.0,54.0,50.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,1,0,No,No,0,1,No,0,60,Yes,2-High,Other,Other,Yes
3118798,No,34.26,229.0,30.0,0.25,0.0,0.5,-17.0,-0.6,1.3,1.3,12.3,0.0,0.0,35.4,8.0,0.3,56.0,64.0,2.7,0.0,0.3,19,1,1,KCYWIC316,1.0,1.0,574.0,52.0,42.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Town,Professional,Yes
3272514,No,77.38,672.0,80.0,0.25,34.0,0.4,-204.0,-4.6,22.7,1.0,27.7,0.0,0.3,5.8,3.0,0.0,170.0,5.3,23.7,0.0,0.0,11,1,1,APCBAL410,1.0,1.0,332.0,44.0,38.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,4-Medium,Town,Other,Yes
3325094,No,33.67,776.0,10.0,0.0,74.0,1.1,27.0,-20.0,13.3,0.3,31.7,0.0,1.3,615.5,26.0,4.0,107.7,131.3,13.7,0.0,0.0,13,3,3,PHIARD610,1.0,1.0,375.0,48.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,0,No,0,Unknown,No,6-VeryLow,Suburban,Other,No
3002234,No,75.09,778.0,95.0,0.0,0.0,0.0,-94.0,-0.1,11.0,0.7,32.3,0.0,0.3,233.1,34.7,6.3,300.3,27.0,11.7,0.0,6.0,53,2,2,SEASEA206,7.0,3.0,223.0,62.0,62.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,5,No,0,10,No,1-Highest,Town,Self,Yes
3380650,No,15.26,48.0,15.0,0.0,0.0,0.0,6.0,15.4,1.3,0.3,7.0,0.0,0.0,0.0,0.7,0.0,13.0,0.0,1.7,0.0,0.0,9,2,2,LAUTUP662,1.0,1.0,252.0,60.0,68.0,Yes,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Other,Other,Yes
3292750,Yes,34.99,144.0,45.0,0.0,0.0,0.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,1,LAXANA714,1.0,1.0,408.0,42.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,4-Medium,Suburban,Other,No
3074830,Yes,75.16,632.0,57.0,2.48,41.0,4.3,-5.0,-6.3,5.7,4.3,51.3,0.7,0.0,72.4,65.0,7.7,161.7,37.0,10.0,0.0,1.3,23,2,2,ATLNOR678,1.0,1.0,692.0,50.0,48.0,Yes,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,8,No,0,Unknown,No,2-High,Town,Other,Yes
3118218,No,56.85,396.0,30.0,0.25,76.0,0.0,-118.0,-25.9,2.7,3.3,12.7,0.0,0.0,98.7,21.0,2.0,104.7,45.0,6.0,0.0,0.3,25,1,1,NCRCHA704,2.0,1.0,236.0,28.0,0.0,No,No,Yes,No,No,Known,No,No,Yes,No,No,Yes,0,0,No,No,0,1,No,0,150,No,2-High,Town,Other,No
3317162,No,35.57,526.0,45.0,0.5,0.0,0.0,122.0,-0.2,3.3,8.3,54.0,0.0,0.0,78.3,11.3,0.0,72.3,109.3,11.7,0.0,2.0,9,1,1,MIAMIA305,2.0,2.0,89.0,56.0,18.0,Yes,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,4,No,0,130,No,3-Good,Other,Other,Unknown
3218662,No,29.99,126.0,40.0,0.0,0.0,0.0,44.0,0.0,7.7,2.0,19.7,1.0,0.0,3.1,10.3,1.7,18.3,10.3,9.7,0.0,0.0,14,1,1,ATLANE678,1.0,1.0,414.0,50.0,24.0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Town,Other,Unknown
3102886,No,34.99,224.0,47.0,0.0,0.0,0.0,-96.0,0.0,4.7,1.0,7.3,0.0,0.3,13.6,2.0,0.0,17.7,11.7,5.7,0.0,0.3,22,1,1,FLNKIS407,2.0,2.0,646.0,30.0,30.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,2,No,0,80,No,2-High,Other,Other,Unknown
3022626,No,35.24,764.0,45.0,0.25,0.0,0.0,-114.0,-0.2,5.3,0.3,27.0,10.7,0.0,0.3,11.0,0.3,48.3,52.0,5.7,0.0,0.0,38,1,1,SFROAK925,3.0,3.0,186.0,38.0,38.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,8,No,0,10,No,1-Highest,Suburban,Other,Yes
3030390,Yes,10.0,2.0,10.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33,1,1,FLNORL407,1.0,1.0,992.0,0.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,1-Highest,Suburban,Other,Unknown
3258654,No,35.93,167.0,45.0,0.74,0.0,0.2,62.0,-0.9,3.3,0.3,15.0,0.0,0.0,7.2,4.3,0.0,31.3,12.3,3.7,0.0,0.0,12,2,1,DETANN734,1.0,1.0,356.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
3192338,No,11.73,111.0,10.0,1.73,0.0,0.0,-29.0,0.2,1.7,0.0,6.3,0.0,0.0,25.5,9.3,4.0,21.3,22.0,1.7,0.0,0.3,15,2,2,LAXLAG949,1.0,1.0,470.0,50.0,46.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,Unknown,No,5-Low,Suburban,Other,Yes
3030338,No,131.4,581.0,75.0,1.24,125.0,0.0,-19.0,-46.4,1.3,2.7,14.7,3.0,0.0,183.6,26.3,15.3,147.3,53.0,4.0,0.0,1.0,35,2,2,MIAMIA305,2.0,2.0,332.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,3-Good,Suburban,Other,Unknown
3314390,No,53.29,344.0,60.0,0.99,0.0,2.3,-6.0,-3.3,1.7,0.7,34.0,1.3,0.3,54.9,64.3,5.7,66.7,93.7,2.3,0.0,0.0,9,1,1,NNYROC716,1.0,1.0,276.0,42.0,40.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Town,Clerical,Yes
3091902,No,39.16,339.0,30.0,0.5,25.0,0.0,-20.0,-5.7,0.0,0.7,16.3,0.0,0.0,106.1,2.3,1.3,46.0,7.3,0.7,0.0,0.7,27,1,1,NCRCHA704,1.0,1.0,809.0,30.0,30.0,No,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,7,No,0,Unknown,No,2-High,Town,Other,Yes
3349678,No,69.14,534.0,45.0,0.0,72.0,0.0,-162.0,-30.1,10.7,13.7,40.3,1.3,0.0,140.0,36.3,43.3,139.7,166.3,24.3,0.0,2.7,12,2,2,ATLATL678,2.0,2.0,178.0,36.0,38.0,Yes,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,6,No,0,30,No,5-Low,Suburban,Other,No
3338890,Yes,124.23,1717.0,85.0,0.74,121.0,0.0,-750.0,-49.2,13.7,8.0,80.3,1.3,0.0,497.5,27.3,6.3,142.0,110.0,21.7,0.0,4.3,8,2,1,FLNLKC904,1.0,1.0,257.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
3301594,No,68.65,614.0,51.0,2.23,34.0,13.0,236.0,20.8,8.3,0.7,58.3,0.0,0.0,53.4,10.0,1.7,108.0,18.3,9.0,0.0,0.3,14,1,1,ATLANE678,2.0,1.0,149.0,0.0,0.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,150,No,5-Low,Rural,Other,No
3321110,No,38.83,268.0,40.0,0.74,9.0,0.5,57.0,9.7,4.0,0.3,33.7,2.7,0.0,65.3,5.7,3.0,69.3,16.7,4.3,0.0,0.0,7,2,2,NYCNEW908,1.0,1.0,208.0,44.0,44.0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Suburban,Other,Yes
