CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
3292662,No,35.5,390.0,45.0,0.0,0.0,0.2,85.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1,CHICHI773,1.0,1.0,239.0,40.0,38.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,3-Good,Other,Crafts,Yes
3234694,Yes,58.62,894.0,45.0,4.46,1.0,10.0,101.0,54.3,10.7,3.3,169.7,10.7,0.3,182.4,0.7,3.7,149.7,294.7,14.0,0.0,16.7,11,1,1,AIRMYR843,2.0,2.0,143.0,56.0,20.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,150,No,2-High,Town,Other,Unknown
3183490,Yes,87.28,532.0,40.0,0.0,154.0,0.0,-66.0,-1.5,15.3,3.0,43.7,0.0,0.0,171.5,60.0,57.0,160.0,89.3,18.3,0.0,0.0,14,1,1,NYCNEW201,2.0,2.0,165.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,7-Lowest,Other,Other,Unknown
3362666,No,52.8,397.0,60.0,0.0,6.0,0.3,-62.0,-1.6,8.3,1.7,19.7,3.7,0.0,204.1,29.0,75.7,93.0,54.3,10.0,0.0,1.3,7,1,1,LAXVNY818,1.0,1.0,210.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,1,No,0,Unknown,No,4-Medium,Other,Other,Unknown
3286774,Yes,25.99,305.0,30.0,1.49,0.0,0.0,-270.0,-60.8,1.7,0.0,63.3,8.0,0.0,79.4,5.7,0.7,75.0,58.7,1.7,0.0,0.0,12,1,1,SANCRP512,1.0,1.0,355.0,0.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,5-Low,Other,Other,Unknown
3356574,No,62.23,296.0,70.0,0.25,0.0,2.0,170.0,21.3,6.3,0.3,36.0,0.0,0.7,62.8,25.3,4.3,94.7,49.7,6.7,0.0,0.0,7,1,1,NYCBRO917,1.0,1.0,224.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,5-Low,Other,Other,Unknown
3162298,No,50.0,398.0,50.0,0.0,0.0,0.0,-13.0,0.0,12.0,2.7,13.3,0.0,0.0,51.8,14.3,1.0,86.7,51.0,14.7,0.0,1.7,18,1,1,LAXSFN818,1.0,1.0,543.0,38.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,Yes,Yes,0,0,No,No,0,4,No,0,Unknown,No,5-Low,Other,Professional,Yes
3236286,No,120.93,860.0,64.0,0.99,203.0,0.0,42.0,-50.0,4.3,10.0,92.0,2.0,0.0,160.6,55.3,24.3,215.3,147.0,14.3,0.0,3.0,11,2,2,FLNOGC904,1.0,1.0,325.0,36.0,42.0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,6,No,0,Unknown,No,5-Low,Other,Other,Yes
3041386,No,89.72,214.0,95.0,1.49,0.0,0.3,-34.0,-1.7,0.3,6.7,10.0,0.0,0.7,15.1,17.7,3.0,80.0,19.7,7.0,0.0,0.0,30,6,5,OHIDAY937,1.0,1.0,924.0,54.0,46.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3063438,No,30.26,22.0,30.0,0.0,0.0,0.0,-14.0,-0.3,3.0,0.3,3.0,0.0,0.0,0.0,1.7,0.0,8.3,1.3,3.3,0.0,0.0,24,1,1,HARNEW203,1.0,1.0,732.0,64.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,1-Highest,Other,Other,No
3274402,No,30.34,524.0,40.0,0.0,0.0,0.2,-238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,NNYBUF716,1.0,1.0,330.0,50.0,50.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Suburban,Professional,Yes
3328106,No,81.23,286.0,45.0,0.74,8.0,42.3,426.0,135.1,8.0,2.0,11.3,0.0,0.0,6.8,2.7,1.3,14.3,14.0,10.0,0.0,0.0,9,4,2,APCFCH703,1.0,1.0,266.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,1-Highest,Other,Other,Unknown
3330374,No,30.26,260.0,40.0,0.0,0.0,0.0,58.0,-0.3,6.0,0.3,10.3,0.0,1.0,80.3,17.7,3.3,55.7,104.3,6.3,0.0,4.0,7,3,1,LAXLAG949,1.0,1.0,202.0,50.0,44.0,No,No,Yes,No,No,Known,No,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,5-Low,Suburban,Professional,Yes
3066618,No,35.48,328.0,45.0,0.5,0.0,0.0,-57.0,-0.5,10.3,2.0,22.0,0.0,0.3,98.7,29.7,4.0,54.3,75.0,12.3,0.0,0.0,28,1,1,NEVSDG619,1.0,1.0,827.0,20.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,1,No,0,Unknown,No,2-High,Other,Other,Unknown
3105830,Yes,44.25,312.0,30.0,0.0,0.0,0.8,-254.0,-14.3,3.3,2.7,4.0,0.3,0.0,114.1,4.7,1.0,13.3,22.3,6.0,0.0,0.3,22,2,2,LOULOU502,1.0,1.0,659.0,44.0,44.0,Yes,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,1,Unknown,No,2-High,Town,Other,Yes
3357286,No,10.32,204.0,10.0,0.0,0.0,0.3,30.0,1.0,2.3,0.3,9.0,0.0,0.0,44.9,16.7,6.7,57.7,14.3,2.7,0.0,0.0,9,3,3,DALDAL214,2.0,2.0,268.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,1-Highest,Other,Other,Unknown
3244470,Yes,42.42,294.0,40.0,0.25,0.0,10.3,-30.0,-12.4,5.7,4.3,12.3,5.0,0.0,10.8,7.0,0.0,55.3,16.7,10.0,0.0,0.3,10,1,1,NMXLUB806,2.0,1.0,297.0,76.0,74.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,No,0,6,No,0,60,No,2-High,Suburban,Retired,No
3160978,No,60.38,45.0,70.0,0.0,0.0,0.4,-19.0,-0.4,0.7,1.0,4.3,0.0,0.0,4.0,2.3,1.0,8.3,20.0,1.7,0.0,0.0,18,2,2,OHICOL614,1.0,1.0,546.0,38.0,38.0,Yes,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,4-Medium,Suburban,Professional,Yes
3156450,No,83.45,1254.0,43.0,0.99,88.0,0.0,184.0,41.9,6.3,28.3,128.3,7.3,0.0,278.2,138.7,109.7,217.7,349.7,34.7,0.0,11.3,18,2,2,OHICOL614,4.0,3.0,33.0,50.0,0.0,Yes,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,150,No,3-Good,Town,Other,Unknown
3246514,No,52.06,1009.0,50.0,0.0,9.0,0.0,173.0,-4.7,7.0,1.3,22.3,8.7,1.7,501.8,49.7,31.3,127.0,78.7,8.3,0.0,1.3,12,1,1,DETFLI810,2.0,1.0,99.0,46.0,26.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,No,0,1,No,0,150,No,3-Good,Other,Student,No
3076450,No,60.54,194.0,70.0,0.25,0.0,0.0,24.0,-0.5,3.0,0.7,9.0,0.0,0.3,14.3,4.7,1.3,32.0,24.0,3.7,0.0,0.0,27,2,2,SFROAK510,1.0,1.0,797.0,36.0,34.0,Yes,No,Yes,No,No,Known,Yes,Yes,Yes,No,No,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,2-High,Suburban,Other,Yes
3015426,No,40.54,220.0,30.0,0.0,2.0,9.4,16.0,-8.3,1.3,0.3,3.3,0.0,0.0,101.6,4.0,13.0,40.0,18.3,1.7,0.0,0.3,41,4,3,MIAWPB561,3.0,3.0,444.0,46.0,46.0,No,Yes,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,30,No,1-Highest,Suburban,Other,Yes
3121166,No,74.03,570.0,70.0,0.5,0.0,0.3,-24.0,-0.8,17.7,1.3,55.3,0.0,0.0,112.6,47.7,16.0,188.3,129.7,19.0,0.0,1.3,25,3,3,SFRSMO650,3.0,3.0,127.0,24.0,0.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,100,No,3-Good,Suburban,Other,No
3144750,No,34.69,97.0,32.0,0.25,6.0,0.0,11.0,6.0,0.3,8.0,4.3,0.0,0.3,21.4,3.7,2.3,33.3,4.0,8.3,0.0,0.0,19,2,2,NCRCHA704,1.0,1.0,589.0,58.0,52.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,7,No,0,Unknown,No,2-High,Town,Professional,Yes
3091938,No,15.13,1.0,15.0,0.0,0.0,0.0,1.0,-0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,21,1,1,APCBAL410,1.0,1.0,640.0,54.0,54.0,No,Yes,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,1-Highest,Other,Crafts,No
3108314,No,231.43,1586.0,95.0,2.23,273.0,47.7,169.0,37.9,19.0,2.0,38.7,0.0,0.0,320.7,69.7,12.7,330.0,70.0,21.0,0.0,12.0,19,1,1,DETFLI810,3.0,3.0,21.0,32.0,0.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,9,No,0,150,No,2-High,Town,Other,Yes
3180718,Yes,33.24,129.0,30.0,0.0,0.0,0.0,-29.0,0.0,0.0,0.0,5.7,0.0,0.0,7.2,3.7,0.0,18.0,7.0,0.0,0.0,0.0,18,1,1,PHXSCO480,1.0,1.0,544.0,68.0,68.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,2-High,Other,Other,Yes
3180390,No,66.14,336.0,16.0,0.0,135.0,0.0,-336.0,-84.8,2.7,6.3,11.3,10.0,0.3,103.3,14.0,1.0,75.3,39.0,9.0,0.0,0.3,14,1,1,OHIAKR330,1.0,1.0,437.0,44.0,44.0,Yes,No,Yes,Yes,No,Known,No,Yes,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,5-Low,Other,Other,Yes
3250746,No,71.36,377.0,44.0,2.48,86.0,0.5,123.0,5.2,3.3,5.0,26.7,0.3,0.0,35.8,4.3,0.0,119.3,16.0,8.3,0.0,0.0,12,2,1,CHICHA217,1.0,1.0,367.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,3-Good,Rural,Other,Unknown
3001098,Yes,125.23,1104.0,60.0,0.25,250.0,0.2,-431.0,-34.2,2.0,0.7,64.3,6.0,0.0,265.0,28.3,10.0,143.7,40.7,2.7,0.0,5.0,54,1,1,INDIND317,2.0,2.0,348.0,36.0,0.0,Yes,No,Yes,No,No,Known,No,Yes,No,No,Yes,Yes,0,0,No,Yes,0,2,No,0,30,No,1-Highest,Suburban,Other,Yes
3045458,No,27.34,188.0,22.0,0.0,12.0,0.6,38.0,-11.2,0.0,1.0,5.7,7.0,0.3,70.5,4.0,3.0,33.0,11.0,1.0,0.0,0.0,31,2,1,MIAFTM941,1.0,1.0,941.0,60.0,0.0,No,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,4-Medium,Other,Professional,No
3297782,No,90.94,1164.0,50.0,0.25,108.0,0.0,-31.0,-26.8,9.3,0.0,107.3,3.3,0.3,347.4,53.7,11.3,279.7,165.3,9.3,0.0,0.0,14,1,1,DETANN734,1.0,1.0,401.0,,,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
3006066,No,55.2,256.0,60.0,0.99,0.0,3.7,-44.0,-5.2,7.3,0.0,12.7,0.0,0.7,51.0,13.0,1.0,67.0,64.3,7.3,0.0,0.0,43,1,1,SEASEA206,2.0,2.0,333.0,48.0,0.0,No,No,Yes,No,No,Known,No,Yes,No,No,No,Yes,0,0,No,Yes,0,7,No,0,30,No,1-Highest,Other,Self,No
3179034,Yes,44.52,363.0,40.0,0.0,41.0,0.0,174.0,40.4,2.0,15.7,42.0,3.3,0.0,42.5,22.7,0.7,66.3,91.3,17.7,0.0,0.0,14,1,1,NCRVIR757,4.0,2.0,188.0,56.0,64.0,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,10,No,2-High,Other,Other,Unknown
3038306,No,13.25,22.0,10.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,33,3,3,MIAMIA305,2.0,2.0,438.0,50.0,48.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,No,0,7,No,0,60,No,1-Highest,Other,Other,No
3265166,Yes,31.49,89.0,40.0,0.25,0.0,0.4,-32.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,1,NYCNAS516,1.0,1.0,453.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,7-Lowest,Other,Other,Unknown
3166094,No,31.06,218.0,30.0,0.25,0.0,0.0,61.0,-0.1,1.7,1.7,39.7,0.0,0.7,48.8,37.7,18.3,84.7,26.3,3.3,0.0,0.0,22,1,1,HOUHOU281,1.0,1.0,640.0,46.0,22.0,Yes,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,Yes,0,Unknown,No,2-High,Suburban,Other,Unknown
3028150,No,66.36,396.0,35.0,0.74,32.0,0.0,-8.0,-0.8,5.0,0.7,6.3,0.0,0.0,61.9,0.0,0.0,67.3,11.0,5.7,0.0,0.0,35,1,1,SFRSFR415,1.0,1.0,1045.0,42.0,0.0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,1-Highest,Suburban,Other,No
3380838,No,49.99,410.0,60.0,0.0,0.0,0.0,198.0,0.0,11.0,0.7,11.7,0.0,0.0,87.3,24.0,2.0,71.3,59.7,11.7,0.0,0.3,7,1,1,DETROS810,1.0,1.0,190.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Suburban,Other,Unknown
3310094,Yes,70.93,771.0,70.0,0.0,3.0,6.0,181.0,3.8,7.3,1.0,59.3,0.0,0.3,140.7,29.0,0.7,240.7,222.7,8.3,0.0,6.3,13,1,1,PHIRDN484,1.0,1.0,388.0,44.0,44.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Town,Clerical,Yes
3356094,No,37.49,511.0,47.0,0.0,0.0,0.0,-59.0,-2.5,5.3,0.7,44.3,0.0,1.3,96.5,62.0,16.3,66.7,142.7,6.0,0.0,2.0,9,1,1,PHIWIL302,2.0,1.0,250.0,28.0,0.0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,200,No,2-High,Other,Other,No
3376958,No,42.65,256.0,33.0,0.0,0.0,0.0,-230.0,-78.8,2.0,0.0,27.3,1.3,0.3,45.5,8.0,8.0,27.0,46.0,2.0,0.0,0.7,9,1,1,LAXSNP310,1.0,1.0,271.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,5-Low,Suburban,Other,Unknown
3261206,Yes,94.19,524.0,33.0,0.99,210.0,0.0,464.0,63.7,9.3,15.3,24.7,0.3,3.7,101.5,31.0,0.0,100.7,56.7,25.0,0.0,0.3,12,2,1,SHEHAR540,1.0,1.0,352.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,4,No,0,Unknown,No,2-High,Rural,Other,No
3140518,Yes,32.01,110.0,30.0,0.25,0.0,0.0,43.0,0.5,0.7,7.3,1.7,0.3,0.0,10.5,6.0,4.7,18.3,27.3,8.0,0.0,0.0,22,2,2,NCRCON704,2.0,2.0,547.0,38.0,34.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,7,No,0,30,No,5-Low,Town,Other,Yes
3359242,No,74.29,1020.0,70.0,0.0,61.0,0.0,-177.0,-3.9,3.3,5.3,47.3,1.3,0.0,194.3,40.0,26.7,133.3,101.3,8.7,0.0,0.3,7,1,1,OHICOL614,1.0,1.0,218.0,36.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,1,No,0,Unknown,No,7-Lowest,Other,Other,No
3183318,No,198.25,911.0,76.0,1.24,313.0,9.8,382.0,124.6,9.0,23.3,35.7,0.3,1.3,223.7,48.7,3.7,288.0,9.7,34.3,0.0,3.7,16,4,4,NCRWIN336,2.0,2.0,211.0,46.0,48.0,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,7,No,0,80,No,2-High,Town,Other,Yes
3135622,Yes,32.98,79.0,32.0,0.0,0.0,0.2,2.0,0.3,0.3,1.7,4.0,0.0,0.0,9.2,0.3,3.0,22.7,7.7,2.0,0.0,1.0,20,2,2,ATLATL678,1.0,1.0,616.0,0.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Rural,Other,Unknown
3116230,No,31.76,96.0,30.0,0.0,0.0,1.8,-28.0,-1.8,4.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,4.7,0.0,0.0,25,1,1,APCFCH703,1.0,1.0,745.0,58.0,52.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Other,Other,Yes
3148078,No,185.91,1761.0,174.0,12.62,0.0,0.0,248.0,-88.0,39.0,9.0,160.7,0.0,1.3,201.4,266.0,36.7,420.0,339.7,48.0,0.0,0.0,17,5,4,PHIPLS609,1.0,1.0,519.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,1-Highest,Town,Other,Unknown
3203842,No,168.4,642.0,59.0,0.25,180.0,0.0,140.0,143.0,1.7,2.3,7.7,0.0,0.0,134.6,21.3,0.7,128.0,17.7,4.0,0.0,2.7,19,1,1,OHIWAR330,2.0,2.0,91.0,,,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,150,No,3-Good,Other,Other,Unknown
3255986,Yes,66.22,415.0,60.0,0.0,0.0,15.0,151.0,-5.0,6.0,1.0,20.7,1.3,0.0,75.9,14.3,1.7,86.0,65.7,7.0,0.0,0.3,12,1,1,NYCNEW973,1.0,1.0,359.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,Unknown,No,7-Lowest,Other,Other,Unknown
3094398,No,110.98,444.0,92.0,0.0,62.0,0.0,396.0,61.8,1.0,5.3,8.7,0.0,0.0,187.4,24.7,6.7,64.7,20.0,6.3,0.0,0.3,25,1,1,SANAUS512,1.0,1.0,740.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,3-Good,Town,Other,Unknown
3006618,No,50.19,435.0,60.0,0.0,0.0,0.2,-87.0,0.6,4.0,0.0,14.0,0.0,0.0,132.9,63.7,4.7,95.0,45.3,4.0,0.0,0.0,44,1,1,SFRSMO650,4.0,4.0,333.0,34.0,0.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,9,No,1,200,No,1-Highest,Suburban,Professional,No
3377858,No,35.24,691.0,45.0,0.25,0.0,0.0,370.0,-0.2,7.7,2.3,38.3,0.0,0.0,8.2,6.7,0.0,18.7,91.7,10.0,0.0,0.0,7,1,1,NYCJER201,1.0,1.0,206.0,40.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,Yes,No,0,7,No,0,Unknown,No,2-High,Suburban,Other,No
3297046,No,35.31,340.0,48.0,0.0,0.0,0.3,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,4,OHIDEL740,1.0,1.0,295.0,40.0,0.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Town,Clerical,Yes
3276246,Yes,74.74,288.0,77.0,0.0,0.0,0.0,128.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,2,LAXSAN714,1.0,1.0,326.0,44.0,44.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Suburban,Other,Unknown
3049386,No,51.72,163.0,50.0,1.73,0.0,0.0,53.0,0.2,3.3,0.3,6.0,0.0,0.0,17.9,9.3,4.0,33.7,22.0,3.7,0.0,0.0,31,1,1,OHICOL614,2.0,2.0,466.0,24.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,30,No,3-Good,Other,Other,No
3361034,Yes,36.53,355.0,36.0,0.25,1.0,0.0,77.0,-0.2,6.0,0.3,87.3,1.7,0.3,15.6,15.3,6.0,77.3,74.0,6.7,0.0,0.0,11,1,1,LAXRIV909,5.0,5.0,25.0,56.0,52.0,Yes,Yes,Yes,No,No,Known,Yes,Yes,Yes,Yes,No,Yes,1,1,No,No,0,5,No,0,130,Yes,4-Medium,Other,Professional,Unknown
3035022,No,20.1,328.0,18.0,0.74,16.0,0.0,44.0,-8.1,1.7,0.7,13.7,0.0,0.0,32.2,13.3,8.0,65.0,19.7,2.3,0.0,1.0,34,2,2,OHICOL614,2.0,2.0,56.0,44.0,42.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,9,No,0,30,No,1-Highest,Suburban,Other,Yes
3046962,No,43.84,352.0,30.0,1.24,0.0,0.2,21.0,-8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3,2,DENDEN303,3.0,2.0,138.0,34.0,32.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,3,No,0,30,No,1-Highest,Other,Professional,Yes
3141858,No,54.24,402.0,50.0,0.0,0.0,0.0,-78.0,-1.2,11.7,0.7,22.7,3.7,0.0,16.9,14.7,0.7,64.3,36.7,12.3,0.0,0.0,20,1,1,SFROAK510,1.0,1.0,598.0,42.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,1,No,0,Unknown,No,5-Low,Other,Other,No
3099406,Yes,282.09,2210.0,150.0,0.74,512.0,0.2,-96.0,-22.1,10.7,20.7,87.3,0.0,0.3,857.5,264.0,103.0,523.0,127.0,31.3,0.0,7.7,22,5,4,BIRBIR205,7.0,6.0,127.0,62.0,58.0,No,Yes,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,30,No,2-High,Other,Other,Yes
3358942,No,61.77,1842.0,49.0,0.74,55.0,0.0,683.0,12.4,18.3,1.7,66.3,19.7,5.7,756.8,68.0,53.0,134.7,316.7,20.0,0.0,19.3,7,1,1,APCSIL301,2.0,2.0,201.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,30,No,7-Lowest,Other,Other,Unknown
3363110,Yes,108.13,1088.0,78.0,3.96,124.0,0.0,-45.0,-29.1,26.3,3.0,66.3,0.0,0.7,212.1,11.3,1.0,235.3,168.7,29.3,0.0,6.3,11,3,1,NEVLVS702,2.0,2.0,223.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,5-Low,Town,Other,Unknown
3029782,No,32.99,371.0,30.0,0.0,8.0,2.2,-13.0,-2.3,1.7,2.3,31.3,0.0,0.0,92.0,6.7,0.7,130.3,52.7,4.0,0.0,1.0,33,1,1,NOLKEN504,2.0,2.0,704.0,40.0,38.0,Yes,No,No,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,6,No,0,30,No,1-Highest,Town,Professional,Yes
3116354,No,30.5,218.0,30.0,0.5,0.0,0.0,39.0,-0.5,6.0,0.0,9.0,0.0,0.3,41.9,22.3,12.3,113.0,18.3,6.0,0.0,0.0,23,1,1,NYCNEW908,1.0,1.0,684.0,36.0,34.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,5,No,0,Unknown,No,2-High,Other,Other,Yes
3053206,Yes,30.27,291.0,30.0,0.0,0.0,0.0,-24.0,-0.3,2.7,1.7,15.7,6.0,0.0,46.8,29.7,8.0,91.7,22.7,4.3,0.0,0.3,26,2,2,MINMIN612,3.0,1.0,767.0,50.0,0.0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,4,No,0,80,No,3-Good,Rural,Other,No
3197818,Yes,10.0,155.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,9.3,0.0,0.0,13.0,9.3,9.7,25.7,18.0,3.0,0.0,0.0,17,4,2,CHINBK847,2.0,2.0,333.0,0.0,0.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,10,No,1-Highest,Suburban,Other,Unknown
